10000; 0.546
20000; 1.840
30000; 4.165
40000; 7.395
50000; 11.544
60000; 16.632
70000; 22.684
80000; 29.578
90000; 37.410
100000; 46.244
10000; 0.453
20000; 1.856
30000; 4.307
40000; 7.395
