100000; 0.063
200000; 0.078
300000; 0.124
400000; 0.156
500000; 0.203
600000; 0.249
700000; 0.296
800000; 0.344
900000; 0.390
1000000; 0.422
100000; 0.047
200000; 0.078
300000; 0.109
400000; 0.172
500000; 0.203
600000; 0.250
700000; 0.296
800000; 0.327
900000; 0.374
1000000; 0.437
100000; 0.047
200000; 0.078
300000; 0.109
400000; 0.156
500000; 0.203
600000; 0.250
700000; 0.297
800000; 0.343
900000; 0.376
1000000; 0.437
