10000; 0.000
20000; 0.000
30000; 0.000
40000; 0.015
50000; 0.016
60000; 0.016
70000; 0.016
80000; 0.031
90000; 0.031
100000; 0.031
10000; 0.016
20000; 0.000
30000; 0.000
40000; 0.000
